,burnt_forest,close_forest_1,close_forest_2,greater_mine_site,ocean_near_mine_site,river_outlet,untouched_forest_1,untouched_forest_2,untouched_forest_3,water_body
20131017,"{'cloud_fraction': np.float64(0.9260270719544051), 'RGB': {'mean': np.float64(8004.871589085073), 'std': np.float64(607.1762019150233), 'min': np.float64(5752.0), 'max': np.float64(10587.0), 'count': np.int64(623)}, 'NDVI': {'mean': np.float64(0.33310823010977353), 'std': np.float64(0.08669533370001117), 'min': np.float64(0.10773323476314545), 'max': np.float64(0.5419254899024963), 'count': np.int64(623)}, 'MNDWI': {'mean': np.float64(-0.12360524976951927), 'std': np.float64(0.05334913283190976), 'min': np.float64(-0.2880726754665375), 'max': np.float64(-0.031427863985300064), 'count': np.int64(623)}, 'NDBI': {'mean': np.float64(-0.18952726920166713), 'std': np.float64(0.045689827469501024), 'min': np.float64(-0.2790883183479309), 'max': np.float64(-0.03613743931055069), 'count': np.int64(623)}, 'EVI': {'mean': np.float64(-16.693958031614557), 'std': np.float64(752.1323774503248), 'min': np.float64(-18280.0), 'max': np.float64(4255.0), 'count': np.int64(623)}, 'SAVI': {'mean': np.float64(0.4996523071397365), 'std': np.float64(0.1300417432013952), 'min': np.float64(0.16159473359584808), 'max': np.float64(0.8128731846809387), 'count': np.int64(623)}, 'FERRIC_IRON': {'mean': np.float64(0.9372903381266525), 'std': np.float64(0.016188640598004452), 'min': np.float64(0.8500274419784546), 'max': np.float64(1.002173662185669), 'count': np.int64(623)}, 'BAI': {'mean': np.float64(2.7609252652965118e-09), 'std': np.float64(1.0602423310038377e-09), 'min': np.float64(1.441812114144625e-09), 'max': np.float64(6.5410810101695915e-09), 'count': np.int64(623)}, 'SI': {'mean': np.float64(0.24792260552246728), 'std': np.float64(0.07018332582311244), 'min': np.float64(0.07390832155942917), 'max': np.float64(0.42689886689186096), 'count': np.int64(623)}, 'NDGI': {'mean': np.float64(0.03244196872856994), 'std': np.float64(0.00863984363066042), 'min': np.float64(-0.001085669151507318), 'max': np.float64(0.08106504380702972), 'count': np.int64(623)}}","{'cloud_fraction': np.float64(0.0), 'RGB': {'mean': np.float64(8263.82332134646), 'std': np.float64(284.4296509599982), 'min': np.float64(7311.0), 'max': np.float64(11214.0), 'count': np.int64(16963)}, 'NDVI': {'mean': np.float64(0.42218267820624633), 'std': np.float64(0.04663638103306836), 'min': np.float64(-0.02794623374938965), 'max': np.float64(0.5335147380828857), 'count': np.int64(16963)}, 'MNDWI': {'mean': np.float64(-0.16126576144488888), 'std': np.float64(0.030379933292864817), 'min': np.float64(-0.3231163024902344), 'max': np.float64(0.06411293148994446), 'count': np.int64(16963)}, 'NDBI': {'mean': np.float64(-0.2358449982855364), 'std': np.float64(0.044787707216367885), 'min': np.float64(-0.34438812732696533), 'max': np.float64(0.08997691422700882), 'count': np.int64(16963)}, 'EVI': {'mean': np.float64(3.1644800539097573), 'std': np.float64(13.488918438960676), 'min': np.float64(-880.3333129882812), 'max': np.float64(1434.5833740234375), 'count': np.int64(16963)}, 'SAVI': {'mean': np.float64(0.6332630323877055), 'std': np.float64(0.06995386987159331), 'min': np.float64(-0.041918039321899414), 'max': np.float64(0.8002610802650452), 'count': np.int64(16963)}, 'FERRIC_IRON': {'mean': np.float64(0.9090145958950657), 'std': np.float64(0.017821480166228462), 'min': np.float64(0.8193241357803345), 'max': np.float64(1.0682862997055054), 'count': np.int64(16963)}, 'BAI': {'mean': np.float64(1.8412685093529506e-09), 'std': np.float64(3.4630431289478747e-10), 'min': np.float64(1.0928036253687878e-09), 'max': np.float64(6.248074058134989e-09), 'count': np.int64(16963)}, 'SI': {'mean': np.float64(0.3210176541464192), 'std': np.float64(0.03844919350155824), 'min': np.float64(-0.018206996843218803), 'max': np.float64(0.4174569249153137), 'count': np.int64(16963)}, 'NDGI': {'mean': np.float64(0.04775144725211853), 'std': np.float64(0.009699621442204156), 'min': np.float64(-0.0330159030854702), 'max': np.float64(0.09930933266878128), 'count': np.int64(16963)}}","{'cloud_fraction': np.float64(0.059789107511686056), 'RGB': {'mean': np.float64(8134.777257486415), 'std': np.float64(269.4736572620945), 'min': np.float64(7012.0), 'max': np.float64(12423.0), 'count': np.int64(17298)}, 'NDVI': {'mean': np.float64(0.41477144058418625), 'std': np.float64(0.03194761739191799), 'min': np.float64(0.17082704603672028), 'max': np.float64(0.5486713647842407), 'count': np.int64(17298)}, 'MNDWI': {'mean': np.float64(-0.15938032773951238), 'std': np.float64(0.018429103864564166), 'min': np.float64(-0.2965089678764343), 'max': np.float64(-0.029197080060839653), 'count': np.int64(17298)}, 'NDBI': {'mean': np.float64(-0.23544075496642075), 'std': np.float64(0.021758517828164264), 'min': np.float64(-0.3097365200519562), 'max': np.float64(0.04975578933954239), 'count': np.int64(17298)}, 'EVI': {'mean': np.float64(3.2297882817152375), 'std': np.float64(4.286933104272217), 'min': np.float64(-443.2894592285156), 'max': np.float64(61.213592529296875), 'count': np.int64(17298)}, 'SAVI': {'mean': np.float64(0.6221460070254721), 'std': np.float64(0.047921099126011064), 'min': np.float64(0.25623342394828796), 'max': np.float64(0.8229960203170776), 'count': np.int64(17298)}, 'FERRIC_IRON': {'mean': np.float64(0.9211904882681771), 'std': np.float64(0.011918792208815396), 'min': np.float64(0.8566911220550537), 'max': np.float64(1.0441253185272217), 'count': np.int64(17298)}, 'BAI': {'mean': np.float64(1.9478466262372866e-09), 'std': np.float64(2.5437739228367435e-10), 'min': np.float64(1.0297541708226277e-09), 'max': np.float64(4.5617487565152715e-09), 'count': np.int64(17298)}, 'SI': {'mean': np.float64(0.31509825268755803), 'std': np.float64(0.02722297396477858), 'min': np.float64(0.11939425021409988), 'max': np.float64(0.43427684903144836), 'count': np.int64(17298)}, 'NDGI': {'mean': np.float64(0.041061075448690844), 'std': np.float64(0.0064305443343391265), 'min': np.float64(-0.021586395800113678), 'max': np.float64(0.07718507945537567), 'count': np.int64(17298)}}","{'cloud_fraction': np.float64(0.0004909310440909152), 'RGB': {'mean': np.float64(8414.484388689765), 'std': np.float64(761.4097835710653), 'min': np.float64(6809.0), 'max': np.float64(18241.0), 'count': np.int64(75330)}, 'NDVI': {'mean': np.float64(0.37393801324787573), 'std': np.float64(0.09209426186607993), 'min': np.float64(-0.13781632483005524), 'max': np.float64(0.5274542570114136), 'count': np.int64(75330)}, 'MNDWI': {'mean': np.float64(-0.15648796213721108), 'std': np.float64(0.04825368118561182), 'min': np.float64(-0.3681669235229492), 'max': np.float64(0.18981227278709412), 'count': np.int64(75327)}, 'NDBI': {'mean': np.float64(-0.1979266028332185), 'std': np.float64(0.06752859327169217), 'min': np.float64(-0.34161171317100525), 'max': np.float64(0.13650032877922058), 'count': np.int64(75327)}, 'EVI': {'mean': np.float64(2.924807577444202), 'std': np.float64(8.502158260609239), 'min': np.float64(-2253.571533203125), 'max': np.float64(124.33333587646484), 'count': np.int64(75330)}, 'SAVI': {'mean': np.float64(0.5608968647061666), 'std': np.float64(0.1381390850085592), 'min': np.float64(-0.2067183405160904), 'max': np.float64(0.7911701798439026), 'count': np.int64(75330)}, 'FERRIC_IRON': {'mean': np.float64(0.9296581631920243), 'std': np.float64(0.028518045557185255), 'min': np.float64(0.8189165592193604), 'max': np.float64(1.1400246620178223), 'count': np.int64(75330)}, 'BAI': {'mean': np.float64(2.115646220756838e-09), 'std': np.float64(6.6351683123047e-10), 'min': np.float64(9.54149315113284e-10), 'max': np.float64(6.48270725989164e-09), 'count': np.int64(75330)}, 'SI': {'mean': np.float64(0.28211927565751027), 'std': np.float64(0.07140940877320473), 'min': np.float64(-0.08587886393070221), 'max': np.float64(0.4142322540283203), 'count': np.int64(75330)}, 'NDGI': {'mean': np.float64(0.03667377511704322), 'std': np.float64(0.014845587578565932), 'min': np.float64(-0.06543134897947311), 'max': np.float64(0.09955566376447678), 'count': np.int64(75327)}}","{'cloud_fraction': np.float64(0.0), 'RGB': {'mean': np.float64(7281.640800658075), 'std': np.float64(322.8132335051313), 'min': np.float64(6833.0), 'max': np.float64(12290.0), 'count': np.int64(3647)}, 'NDVI': {'mean': np.float64(0.0065267293058715765), 'std': np.float64(0.01573242531000168), 'min': np.float64(-0.17726904153823853), 'max': np.float64(0.024533217772841454), 'count': np.int64(3647)}, 'MNDWI': {'mean': np.float64(0.01074536251273096), 'std': np.float64(0.02256369600146371), 'min': np.float64(-0.01169788371771574), 'max': np.float64(0.25947993993759155), 'count': np.int64(3644)}, 'NDBI': {'mean': np.float64(0.006072359225717365), 'std': np.float64(0.0062143652702004865), 'min': np.float64(-0.12813769280910492), 'max': np.float64(0.023142339661717415), 'count': np.int64(3644)}, 'EVI': {'mean': np.float64(-0.06775613913561793), 'std': np.float64(2.8944399751859358), 'min': np.float64(-170.86021423339844), 'max': np.float64(24.733570098876953), 'count': np.int64(3647)}, 'SAVI': {'mean': np.float64(0.009789744846334858), 'std': np.float64(0.02359796005450588), 'min': np.float64(-0.26589682698249817), 'max': np.float64(0.03679882735013962), 'count': np.int64(3647)}, 'FERRIC_IRON': {'mean': np.float64(0.954424099461948), 'std': np.float64(0.010638307823390862), 'min': np.float64(0.8331701159477234), 'max': np.float64(0.9683808088302612), 'count': np.int64(3647)}, 'BAI': {'mean': np.float64(5.9764961073786365e-09), 'std': np.float64(2.5000273843632995e-10), 'min': np.float64(2.7366333643641383e-09), 'max': np.float64(6.571100552577036e-09), 'count': np.int64(3647)}, 'SI': {'mean': np.float64(0.004367103229688232), 'std': np.float64(0.009767042617752342), 'min': np.float64(-0.10877335071563721), 'max': np.float64(0.01603177934885025), 'count': np.int64(3647)}, 'NDGI': {'mean': np.float64(0.023350791196656253), 'std': np.float64(0.005776973993391483), 'min': np.float64(0.016063563525676727), 'max': np.float64(0.09100623428821564), 'count': np.int64(3647)}}","{'cloud_fraction': np.float64(0.0), 'RGB': {'mean': np.float64(7229.41069865811), 'std': np.float64(129.48855097841098), 'min': np.float64(6927.0), 'max': np.float64(8437.0), 'count': np.int64(27424)}, 'NDVI': {'mean': np.float64(0.00576545565862432), 'std': np.float64(0.004462337764674249), 'min': np.float64(-0.029941624030470848), 'max': np.float64(0.02661122754216194), 'count': np.int64(27401)}, 'MNDWI': {'mean': np.float64(0.006489779657220729), 'std': np.float64(0.008614664224881143), 'min': np.float64(-0.0140177421271801), 'max': np.float64(0.06040101870894432), 'count': np.int64(27358)}, 'NDBI': {'mean': np.float64(0.010942620949236898), 'std': np.float64(0.005233865138650313), 'min': np.float64(-0.03349403664469719), 'max': np.float64(0.0267416350543499), 'count': np.int64(27418)}, 'EVI': {'mean': np.float64(-0.03028811098068654), 'std': np.float64(0.029279956192606198), 'min': np.float64(-0.29346928000450134), 'max': np.float64(0.44751831889152527), 'count': np.int64(27401)}, 'SAVI': {'mean': np.float64(0.008647885105466676), 'std': np.float64(0.006693278020743485), 'min': np.float64(-0.04491102695465088), 'max': np.float64(0.039915457367897034), 'count': np.int64(27401)}, 'FERRIC_IRON': {'mean': np.float64(0.9547629641127733), 'std': np.float64(0.010475322914519842), 'min': np.float64(0.8753571510314941), 'max': np.float64(0.9860879778862), 'count': np.int64(27424)}, 'BAI': {'mean': np.float64(6.0677379198203924e-09), 'std': np.float64(1.8188155622686627e-10), 'min': np.float64(4.7094581567819205e-09), 'max': np.float64(6.6367809026246505e-09), 'count': np.int64(27424)}, 'SI': {'mean': np.float64(0.003789400186669824), 'std': np.float64(0.0029208707596545098), 'min': np.float64(-0.019540371373295784), 'max': np.float64(0.017370063811540604), 'count': np.int64(27401)}, 'NDGI': {'mean': np.float64(0.023171873575013567), 'std': np.float64(0.005583398979791812), 'min': np.float64(0.007004729472100735), 'max': np.float64(0.06646353006362915), 'count': np.int64(27424)}}","{'cloud_fraction': np.float64(0.11516406498884996), 'RGB': {'mean': np.float64(8197.2300630063), 'std': np.float64(307.52147444045306), 'min': np.float64(7382.0), 'max': np.float64(12133.0), 'count': np.int64(11110)}, 'NDVI': {'mean': np.float64(0.406180266079658), 'std': np.float64(0.02882810181904673), 'min': np.float64(0.18453484773635864), 'max': np.float64(0.48753395676612854), 'count': np.int64(11110)}, 'MNDWI': {'mean': np.float64(-0.17144636337240465), 'std': np.float64(0.018127451279412225), 'min': np.float64(-0.2593633830547333), 'max': np.float64(-0.032896362245082855), 'count': np.int64(11110)}, 'NDBI': {'mean': np.float64(-0.2157091899760718), 'std': np.float64(0.021088416682293352), 'min': np.float64(-0.28622308373451233), 'max': np.float64(-0.09213932603597641), 'count': np.int64(11110)}, 'EVI': {'mean': np.float64(3.421271333471276), 'std': np.float64(1.1793295716632648), 'min': np.float64(-65.1717529296875), 'max': np.float64(72.75), 'count': np.int64(11110)}, 'SAVI': {'mean': np.float64(0.6092593901013599), 'std': np.float64(0.04324182128468705), 'min': np.float64(0.2767947316169739), 'max': np.float64(0.7312896251678467), 'count': np.int64(11110)}, 'FERRIC_IRON': {'mean': np.float64(0.9249752897544555), 'std': np.float64(0.009107898418871602), 'min': np.float64(0.8864935040473938), 'max': np.float64(0.9990811944007874), 'count': np.int64(11110)}, 'BAI': {'mean': np.float64(1.9757388161055987e-09), 'std': np.float64(2.413167181165818e-10), 'min': np.float64(1.3858387770682157e-09), 'max': np.float64(4.36884839416507e-09), 'count': np.int64(11110)}, 'SI': {'mean': np.float64(0.30774144517688684), 'std': np.float64(0.024475133383548203), 'min': np.float64(0.1295311003923416), 'max': np.float64(0.3798259496688843), 'count': np.int64(11110)}, 'NDGI': {'mean': np.float64(0.038997463258702146), 'std': np.float64(0.004879920391348396), 'min': np.float64(0.00045961642172187567), 'max': np.float64(0.06016799062490463), 'count': np.int64(11110)}}","{'cloud_fraction': np.float64(0.0504983388704319), 'RGB': {'mean': np.float64(8196.236878936319), 'std': np.float64(243.4898996307021), 'min': np.float64(7615.0), 'max': np.float64(10585.0), 'count': np.int64(2858)}, 'NDVI': {'mean': np.float64(0.4023083861763449), 'std': np.float64(0.02588522127221409), 'min': np.float64(0.2525331676006317), 'max': np.float64(0.4618225693702698), 'count': np.int64(2858)}, 'MNDWI': {'mean': np.float64(-0.15489806102665676), 'std': np.float64(0.0170114099782221), 'min': np.float64(-0.21265655755996704), 'max': np.float64(-0.045451872050762177), 'count': np.int64(2858)}, 'NDBI': {'mean': np.float64(-0.2272549427738133), 'std': np.float64(0.01865372651613501), 'min': np.float64(-0.27652493119239807), 'max': np.float64(-0.14356818795204163), 'count': np.int64(2858)}, 'EVI': {'mean': np.float64(3.020691255742307), 'std': np.float64(0.28410376194521747), 'min': np.float64(1.6022688150405884), 'max': np.float64(6.446525573730469), 'count': np.int64(2858)}, 'SAVI': {'mean': np.float64(0.6034516008314008), 'std': np.float64(0.03882758109537935), 'min': np.float64(0.3787904679775238), 'max': np.float64(0.6927222609519958), 'count': np.int64(2858)}, 'FERRIC_IRON': {'mean': np.float64(0.9246457387009561), 'std': np.float64(0.0072536614797247215), 'min': np.float64(0.9038224220275879), 'max': np.float64(0.9769303202629089), 'count': np.int64(2858)}, 'BAI': {'mean': np.float64(2.01144891187144e-09), 'std': np.float64(2.3138971154515042e-10), 'min': np.float64(1.45120127026388e-09), 'max': np.float64(3.585752361701111e-09), 'count': np.int64(2858)}, 'SI': {'mean': np.float64(0.30425610063249536), 'std': np.float64(0.022041136313797137), 'min': np.float64(0.1809477061033249), 'max': np.float64(0.35622167587280273), 'count': np.int64(2858)}, 'NDGI': {'mean': np.float64(0.039166990424160296), 'std': np.float64(0.0039043622217221317), 'min': np.float64(0.011669444851577282), 'max': np.float64(0.050518136471509933), 'count': np.int64(2858)}}","{'cloud_fraction': np.float64(0.692481333564855), 'RGB': {'mean': np.float64(8496.71654432524), 'std': np.float64(757.0045338813447), 'min': np.float64(4690.0), 'max': np.float64(13371.0), 'count': np.int64(1771)}, 'NDVI': {'mean': np.float64(0.45340681280509554), 'std': np.float64(0.038099049957064084), 'min': np.float64(0.22695647180080414), 'max': np.float64(0.6827436685562134), 'count': np.int64(1771)}, 'MNDWI': {'mean': np.float64(-0.18297535490469702), 'std': np.float64(0.025309878254012118), 'min': np.float64(-0.4498808979988098), 'max': np.float64(-0.04740459844470024), 'count': np.int64(1771)}, 'NDBI': {'mean': np.float64(-0.24890516438368415), 'std': np.float64(0.025466534356073118), 'min': np.float64(-0.31969553232192993), 'max': np.float64(-0.1327892392873764), 'count': np.int64(1771)}, 'EVI': {'mean': np.float64(3.3603086967645965), 'std': np.float64(0.7908848837452005), 'min': np.float64(0.7251476645469666), 'max': np.float64(12.150625228881836), 'count': np.int64(1771)}, 'SAVI': {'mean': np.float64(0.6800992644856301), 'std': np.float64(0.0571479026787495), 'min': np.float64(0.3404260575771332), 'max': np.float64(1.02409827709198), 'count': np.int64(1771)}, 'FERRIC_IRON': {'mean': np.float64(0.9043378064956858), 'std': np.float64(0.01707158094324246), 'min': np.float64(0.8257542848587036), 'max': np.float64(1.0302503108978271), 'count': np.int64(1771)}, 'BAI': {'mean': np.float64(1.5506664658644423e-09), 'std': np.float64(2.343211963602158e-10), 'min': np.float64(1.0323486510088742e-09), 'max': np.float64(3.827678174417315e-09), 'count': np.int64(1771)}, 'SI': {'mean': np.float64(0.3486598050405857), 'std': np.float64(0.03339392261770244), 'min': np.float64(0.16116701066493988), 'max': np.float64(0.5749523043632507), 'count': np.int64(1771)}, 'NDGI': {'mean': np.float64(0.05031690313015396), 'std': np.float64(0.009268560884438417), 'min': np.float64(-0.014899811707437038), 'max': np.float64(0.09543764591217041), 'count': np.int64(1771)}}","{'cloud_fraction': np.float64(0.0), 'RGB': {'mean': np.float64(7390.443119266055), 'std': np.float64(125.9148939802198), 'min': np.float64(7208.0), 'max': np.float64(8030.0), 'count': np.int64(1090)}, 'NDVI': {'mean': np.float64(0.017813233969361443), 'std': np.float64(0.012138898507729267), 'min': np.float64(-0.001349527621641755), 'max': np.float64(0.25399479269981384), 'count': np.int64(1090)}, 'MNDWI': {'mean': np.float64(0.03102211898564972), 'std': np.float64(0.00832158501284558), 'min': np.float64(-0.04321526363492012), 'max': np.float64(0.08653435111045837), 'count': np.int64(1090)}, 'NDBI': {'mean': np.float64(-0.011265978705214867), 'std': np.float64(0.009484652921047613), 'min': np.float64(-0.1790705770254135), 'max': np.float64(-0.0034373525995761156), 'count': np.int64(1090)}, 'EVI': {'mean': np.float64(-0.11278382144428345), 'std': np.float64(0.4546086416367969), 'min': np.float64(-8.451472282409668), 'max': np.float64(10.021404266357422), 'count': np.int64(1090)}, 'SAVI': {'mean': np.float64(0.02671897223378412), 'std': np.float64(0.01820789406988198), 'min': np.float64(-0.0020242263562977314), 'max': np.float64(0.3809833526611328), 'count': np.int64(1090)}, 'FERRIC_IRON': {'mean': np.float64(0.9276115967593062), 'std': np.float64(0.008177035431034584), 'min': np.float64(0.8647813200950623), 'max': np.float64(0.9377865791320801), 'count': np.int64(1090)}, 'BAI': {'mean': np.float64(5.814574666400103e-09), 'std': np.float64(2.3251577085878066e-10), 'min': np.float64(3.230318235125651e-09), 'max': np.float64(6.106658734239545e-09), 'count': np.int64(1090)}, 'SI': {'mean': np.float64(0.011684664781258758), 'std': np.float64(0.008525769329500135), 'min': np.float64(-0.0008586499025113881), 'max': np.float64(0.1808619648218155), 'count': np.int64(1090)}, 'NDGI': {'mean': np.float64(0.03757237131374145), 'std': np.float64(0.00446829716757788), 'min': np.float64(0.032105397433042526), 'max': np.float64(0.07251182198524475), 'count': np.int64(1090)}}"
